ID,VEHICLE_OWNERSHIP,VEHICLE_YEAR,VEHICLE_TYPE,ANNUAL_MILEAGE
9863,1.0,after 2015,sedan,15000.0
592668,1.0,before 2015,sedan,15000.0
457936,0.0,before 2015,sedan,12000.0
384974,0.0,before 2015,sedan,8000.0
933410,1.0,before 2015,sedan,12000.0
297690,0.0,before 2015,sedan,9000.0
512035,0.0,before 2015,sedan,7000.0
518188,1.0,after 2015,sedan,12000.0
942224,1.0,before 2015,sedan,13000.0
347653,1.0,after 2015,sedan,11000.0
978369,0.0,before 2015,sedan,12000.0
290516,1.0,before 2015,sedan,10000.0
430766,1.0,before 2015,sedan,14000.0
212303,1.0,before 2015,sedan,12000.0
753838,1.0,before 2015,sedan,10000.0
872973,1.0,after 2015,sedan,13000.0
517511,1.0,before 2015,sedan,13000.0
357194,0.0,before 2015,sedan,11000.0
632227,1.0,before 2015,sedan,7000.0
73173,1.0,before 2015,sedan,12000.0
717908,1.0,before 2015,sedan,12000.0
826053,1.0,after 2015,sedan,12000.0
394342,1.0,before 2015,sports car,12000.0
344827,1.0,after 2015,sedan,10000.0
425747,0.0,after 2015,sedan,6000.0
582667,1.0,before 2015,sedan,12000.0
53828,0.0,before 2015,sedan,8000.0
339853,1.0,after 2015,sedan,7000.0
932809,1.0,before 2015,sedan,13000.0
26248,1.0,after 2015,sports car,10000.0
545309,1.0,after 2015,sports car,7000.0
236191,0.0,before 2015,sedan,17000.0
918612,0.0,after 2015,sedan,16000.0
910531,1.0,before 2015,sports car,15000.0
854685,0.0,before 2015,sedan,18000.0
829614,1.0,after 2015,sedan,11000.0
498195,1.0,before 2015,sedan,11000.0
277626,0.0,before 2015,sedan,15000.0
527665,1.0,before 2015,sedan,12000.0
449921,1.0,before 2015,sedan,12000.0
953688,1.0,before 2015,sedan,12000.0
925647,1.0,before 2015,sedan,13000.0
400562,0.0,after 2015,sedan,8000.0
277802,0.0,after 2015,sedan,17000.0
630035,1.0,before 2015,sedan,13000.0
276256,1.0,before 2015,sedan,14000.0
177582,0.0,before 2015,sedan,15000.0
403686,1.0,before 2015,sedan,6000.0
776379,1.0,before 2015,sedan,13000.0
777885,1.0,before 2015,sedan,15000.0
781035,1.0,before 2015,sedan,12000.0
828324,0.0,before 2015,sedan,8000.0
813341,1.0,before 2015,sedan,5000.0
827898,1.0,after 2015,sedan,11000.0
680919,0.0,before 2015,sedan,15000.0
79260,0.0,before 2015,sedan,13000.0
308586,0.0,after 2015,sedan,12000.0
171762,0.0,before 2015,sedan,11000.0
973470,1.0,before 2015,sedan,11000.0
46172,1.0,before 2015,sedan,11000.0
366895,1.0,before 2015,sedan,15000.0
685602,0.0,before 2015,sedan,9000.0
454978,1.0,after 2015,sedan,12000.0
811551,1.0,before 2015,sedan,13000.0
569958,1.0,before 2015,sedan,13000.0
841491,0.0,before 2015,sedan,12000.0
116199,1.0,after 2015,sedan,13000.0
96421,1.0,after 2015,sedan,14000.0
293475,1.0,after 2015,sedan,11000.0
329676,0.0,after 2015,sports car,11000.0
200506,1.0,after 2015,sedan,17000.0
642689,1.0,before 2015,sedan,9000.0
965846,1.0,before 2015,sedan,8000.0
913065,1.0,after 2015,sedan,7000.0
377816,0.0,after 2015,sedan,15000.0
996456,1.0,before 2015,sedan,16000.0
605373,0.0,after 2015,sedan,12000.0
947853,1.0,before 2015,sedan,10000.0
839760,0.0,after 2015,sedan,8000.0
400017,1.0,after 2015,sedan,12000.0
439231,1.0,after 2015,sedan,8000.0
417103,0.0,before 2015,sedan,13000.0
267023,1.0,before 2015,sedan,11000.0
245117,1.0,after 2015,sedan,13000.0
202518,0.0,before 2015,sedan,8000.0
741377,1.0,after 2015,sedan,7000.0
880628,1.0,before 2015,sedan,11000.0
612154,1.0,before 2015,sedan,12000.0
227941,1.0,before 2015,sedan,14000.0
277454,1.0,after 2015,sedan,15000.0
850641,1.0,after 2015,sedan,12000.0
313949,0.0,before 2015,sedan,10000.0
531038,1.0,after 2015,sedan,12000.0
548681,0.0,before 2015,sedan,7000.0
747021,1.0,after 2015,sedan,5000.0
614666,1.0,after 2015,sedan,10000.0
945698,0.0,before 2015,sedan,13000.0
9941,0.0,before 2015,sedan,12000.0
382705,1.0,after 2015,sedan,11000.0
984920,1.0,before 2015,sedan,12000.0
520581,1.0,before 2015,sedan,15000.0
371132,1.0,after 2015,sedan,12000.0
608987,1.0,before 2015,sedan,14000.0
812547,1.0,before 2015,sedan,9000.0
270305,1.0,after 2015,sedan,10000.0
94864,0.0,after 2015,sedan,15000.0
832985,1.0,before 2015,sedan,15000.0
578026,1.0,before 2015,sedan,14000.0
158411,1.0,after 2015,sedan,7000.0
270343,1.0,after 2015,sedan,13000.0
895871,0.0,before 2015,sedan,14000.0
150276,1.0,after 2015,sedan,7000.0
666008,1.0,before 2015,sedan,13000.0
968311,1.0,after 2015,sedan,7000.0
583749,0.0,after 2015,sedan,16000.0
686620,1.0,after 2015,sedan,10000.0
884501,1.0,after 2015,sedan,11000.0
169656,1.0,before 2015,sedan,11000.0
975961,1.0,before 2015,sports car,9000.0
937716,1.0,after 2015,sedan,13000.0
278029,1.0,before 2015,sedan,14000.0
995242,0.0,before 2015,sedan,12000.0
919799,1.0,before 2015,sedan,10000.0
955572,0.0,before 2015,sedan,12000.0
211129,0.0,after 2015,sedan,12000.0
318141,1.0,after 2015,sedan,10000.0
123428,0.0,before 2015,sedan,14000.0
895571,1.0,after 2015,sedan,14000.0
297659,1.0,before 2015,sedan,9000.0
468623,1.0,before 2015,sedan,11000.0
97857,1.0,after 2015,sedan,12000.0
117869,1.0,after 2015,sedan,10000.0
905046,1.0,after 2015,sedan,11000.0
451227,0.0,after 2015,sedan,10000.0
373872,1.0,before 2015,sedan,13000.0
948703,0.0,before 2015,sedan,10000.0
607238,1.0,before 2015,sedan,9000.0
288785,1.0,after 2015,sedan,8000.0
710895,0.0,before 2015,sedan,14000.0
133119,1.0,before 2015,sedan,13000.0
344650,1.0,after 2015,sedan,15000.0
311831,1.0,after 2015,sedan,11000.0
18175,1.0,before 2015,sedan,19000.0
337154,0.0,after 2015,sedan,11000.0
439225,1.0,after 2015,sedan,9000.0
961745,0.0,before 2015,sports car,16000.0
203422,0.0,before 2015,sedan,12000.0
921332,1.0,before 2015,sedan,15000.0
587280,1.0,after 2015,sedan,11000.0
110753,1.0,before 2015,sedan,12000.0
619056,0.0,before 2015,sedan,11000.0
229960,1.0,after 2015,sedan,14000.0
438567,1.0,before 2015,sedan,14000.0
256735,0.0,after 2015,sedan,9000.0
679847,1.0,after 2015,sedan,11000.0
781339,1.0,after 2015,sedan,15000.0
989865,1.0,after 2015,sedan,12000.0
320282,1.0,before 2015,sedan,16000.0
778438,1.0,before 2015,sedan,7000.0
695849,1.0,after 2015,sedan,11000.0
907249,1.0,before 2015,sedan,14000.0
456080,1.0,after 2015,sedan,13000.0
645212,1.0,after 2015,sedan,11000.0
778420,0.0,before 2015,sedan,14000.0
851978,0.0,before 2015,sedan,15000.0
837784,0.0,before 2015,sports car,16000.0
706391,0.0,before 2015,sedan,13000.0
29008,1.0,before 2015,sedan,12000.0
940396,1.0,after 2015,sports car,7000.0
933220,0.0,before 2015,sedan,13000.0
726973,0.0,before 2015,sedan,10000.0
609636,1.0,before 2015,sedan,13000.0
763147,0.0,after 2015,sedan,8000.0
972296,1.0,before 2015,sports car,11000.0
993569,1.0,before 2015,sedan,16000.0
663729,0.0,before 2015,sedan,10000.0
584335,0.0,after 2015,sedan,14000.0
908381,0.0,before 2015,sedan,8000.0
48036,0.0,after 2015,sedan,8000.0
87906,1.0,after 2015,sedan,9000.0
655543,0.0,before 2015,sedan,8000.0
63383,1.0,before 2015,sedan,13000.0
362014,1.0,before 2015,sedan,12000.0
897379,1.0,before 2015,sedan,12000.0
462054,1.0,before 2015,sedan,8000.0
883353,1.0,after 2015,sedan,11000.0
416175,1.0,after 2015,sedan,13000.0
150843,1.0,before 2015,sedan,8000.0
562555,1.0,before 2015,sedan,15000.0
921134,0.0,before 2015,sedan,16000.0
575729,0.0,before 2015,sedan,18000.0
603882,1.0,before 2015,sedan,16000.0
802297,0.0,before 2015,sedan,15000.0
603309,0.0,after 2015,sedan,13000.0
149874,1.0,before 2015,sedan,16000.0
58284,1.0,before 2015,sedan,12000.0
169690,0.0,before 2015,sedan,11000.0
643377,0.0,after 2015,sedan,13000.0
416380,1.0,before 2015,sedan,13000.0
446206,1.0,after 2015,sedan,16000.0
887486,1.0,before 2015,sedan,10000.0
792926,1.0,before 2015,sedan,6000.0
497630,1.0,after 2015,sedan,9000.0
468732,0.0,before 2015,sedan,13000.0
567328,1.0,before 2015,sports car,17000.0
957672,1.0,after 2015,sedan,9000.0
128918,1.0,before 2015,sedan,11000.0
504941,1.0,before 2015,sedan,19000.0
977069,1.0,before 2015,sedan,13000.0
357589,0.0,before 2015,sedan,16000.0
141554,1.0,after 2015,sedan,4000.0
838981,0.0,before 2015,sedan,10000.0
378303,0.0,after 2015,sedan,10000.0
112128,1.0,after 2015,sedan,14000.0
402995,1.0,before 2015,sedan,12000.0
949788,0.0,before 2015,sedan,11000.0
671362,1.0,before 2015,sedan,16000.0
479539,0.0,before 2015,sedan,12000.0
239778,0.0,before 2015,sedan,13000.0
627751,1.0,after 2015,sedan,10000.0
137975,1.0,before 2015,sedan,8000.0
962966,0.0,before 2015,sedan,11000.0
854217,1.0,before 2015,sports car,8000.0
399675,1.0,before 2015,sedan,14000.0
971427,1.0,before 2015,sedan,18000.0
494823,0.0,before 2015,sedan,15000.0
444919,1.0,before 2015,sedan,11000.0
603013,1.0,after 2015,sedan,16000.0
645596,1.0,before 2015,sedan,9000.0
837609,0.0,before 2015,sedan,17000.0
739670,0.0,before 2015,sedan,10000.0
959087,0.0,before 2015,sedan,13000.0
269942,1.0,before 2015,sedan,10000.0
597383,1.0,before 2015,sedan,13000.0
116223,1.0,after 2015,sedan,8000.0
973996,0.0,before 2015,sedan,13000.0
410008,1.0,before 2015,sedan,13000.0
621145,1.0,before 2015,sedan,12000.0
387710,0.0,after 2015,sedan,10000.0
485643,1.0,before 2015,sedan,10000.0
825240,1.0,before 2015,sedan,14000.0
465478,1.0,after 2015,sedan,11000.0
158980,0.0,before 2015,sedan,13000.0
712934,0.0,before 2015,sports car,17000.0
749627,1.0,before 2015,sedan,11000.0
777639,0.0,before 2015,sedan,14000.0
266513,1.0,before 2015,sedan,8000.0
565310,0.0,before 2015,sedan,8000.0
247276,1.0,before 2015,sedan,12000.0
991678,1.0,before 2015,sports car,11000.0
442227,1.0,before 2015,sedan,14000.0
70043,1.0,after 2015,sedan,8000.0
935526,1.0,after 2015,sedan,8000.0
303443,1.0,before 2015,sedan,11000.0
870829,0.0,before 2015,sedan,16000.0
149365,0.0,before 2015,sedan,9000.0
430796,1.0,after 2015,sedan,15000.0
143750,0.0,before 2015,sedan,18000.0
956893,1.0,after 2015,sedan,20000.0
859164,1.0,before 2015,sedan,9000.0
924451,1.0,before 2015,sedan,10000.0
393627,1.0,before 2015,sedan,8000.0
667733,0.0,before 2015,sedan,14000.0
904219,1.0,before 2015,sedan,8000.0
331175,1.0,after 2015,sedan,9000.0
640807,1.0,before 2015,sedan,13000.0
767300,1.0,before 2015,sedan,17000.0
638945,0.0,before 2015,sedan,9000.0
138696,0.0,before 2015,sedan,10000.0
832488,1.0,before 2015,sedan,14000.0
333255,1.0,before 2015,sedan,11000.0
746691,1.0,before 2015,sedan,10000.0
519878,1.0,after 2015,sedan,9000.0
983527,0.0,before 2015,sedan,17000.0
804181,1.0,before 2015,sedan,11000.0
428914,1.0,before 2015,sedan,17000.0
250099,1.0,before 2015,sedan,10000.0
344160,1.0,after 2015,sedan,14000.0
774567,1.0,after 2015,sedan,6000.0
630189,0.0,before 2015,sedan,12000.0
493263,1.0,before 2015,sedan,14000.0
235390,1.0,before 2015,sedan,11000.0
974832,0.0,before 2015,sedan,12000.0
135317,1.0,before 2015,sedan,9000.0
139106,0.0,before 2015,sedan,14000.0
685176,1.0,after 2015,sedan,14000.0
226461,0.0,before 2015,sedan,17000.0
18850,0.0,before 2015,sedan,14000.0
831974,1.0,before 2015,sedan,9000.0
901622,0.0,after 2015,sedan,7000.0
79770,1.0,before 2015,sedan,12000.0
325180,1.0,before 2015,sedan,13000.0
805924,1.0,before 2015,sedan,14000.0
553534,1.0,before 2015,sedan,13000.0
374337,0.0,before 2015,sedan,13000.0
865367,0.0,after 2015,sedan,13000.0
528129,1.0,after 2015,sedan,10000.0
532765,1.0,before 2015,sedan,12000.0
804529,1.0,before 2015,sedan,10000.0
963521,1.0,before 2015,sedan,10000.0
422469,1.0,after 2015,sedan,8000.0
39165,1.0,after 2015,sedan,11000.0
284890,1.0,before 2015,sedan,10000.0
353086,0.0,before 2015,sedan,16000.0
771433,0.0,after 2015,sedan,10000.0
355929,1.0,after 2015,sedan,17000.0
62325,0.0,after 2015,sedan,12000.0
192184,1.0,before 2015,sedan,9000.0
271313,0.0,before 2015,sedan,7000.0
588405,0.0,after 2015,sedan,12000.0
426907,0.0,before 2015,sedan,13000.0
237361,1.0,before 2015,sedan,11000.0
514747,1.0,before 2015,sedan,11000.0
769677,1.0,before 2015,sports car,12000.0
950198,1.0,before 2015,sedan,8000.0
807751,1.0,after 2015,sedan,8000.0
734398,1.0,before 2015,sedan,11000.0
583391,1.0,before 2015,sedan,11000.0
634671,0.0,before 2015,sedan,11000.0
210417,1.0,before 2015,sedan,9000.0
351203,1.0,before 2015,sedan,17000.0
870877,1.0,before 2015,sedan,10000.0
105423,1.0,before 2015,sedan,10000.0
533795,1.0,before 2015,sedan,13000.0
74399,1.0,before 2015,sports car,13000.0
819958,1.0,after 2015,sedan,10000.0
228250,1.0,before 2015,sedan,15000.0
396229,1.0,before 2015,sedan,15000.0
645492,1.0,before 2015,sedan,14000.0
454718,1.0,before 2015,sedan,13000.0
485351,1.0,after 2015,sedan,11000.0
93808,1.0,before 2015,sedan,10000.0
383166,1.0,before 2015,sports car,11000.0
906662,1.0,before 2015,sedan,12000.0
934008,1.0,before 2015,sedan,9000.0
156487,0.0,before 2015,sedan,12000.0
510597,0.0,before 2015,sedan,15000.0
489913,1.0,before 2015,sedan,8000.0
977790,1.0,before 2015,sedan,14000.0
11655,1.0,after 2015,sedan,10000.0
158804,0.0,before 2015,sedan,13000.0
330068,1.0,before 2015,sedan,13000.0
243897,0.0,before 2015,sedan,11000.0
335376,0.0,before 2015,sedan,14000.0
352738,1.0,before 2015,sedan,7000.0
815444,0.0,before 2015,sedan,13000.0
119756,0.0,before 2015,sedan,11000.0
532363,1.0,before 2015,sedan,16000.0
727243,1.0,before 2015,sedan,9000.0
732633,1.0,after 2015,sedan,7000.0
220771,1.0,before 2015,sedan,6000.0
576658,0.0,before 2015,sedan,13000.0
742658,0.0,before 2015,sedan,11000.0
345254,1.0,after 2015,sedan,10000.0
109424,1.0,before 2015,sedan,16000.0
184990,1.0,before 2015,sedan,13000.0
244465,1.0,before 2015,sedan,11000.0
271618,1.0,before 2015,sedan,11000.0
53771,1.0,before 2015,sedan,11000.0
525422,1.0,after 2015,sedan,10000.0
492427,1.0,before 2015,sedan,14000.0
872345,1.0,before 2015,sedan,16000.0
180310,1.0,before 2015,sedan,11000.0
221895,0.0,before 2015,sedan,8000.0
720877,1.0,before 2015,sports car,12000.0
736442,1.0,before 2015,sedan,11000.0
780494,0.0,before 2015,sedan,8000.0
774388,0.0,after 2015,sedan,10000.0
801455,1.0,after 2015,sedan,14000.0
258856,1.0,before 2015,sedan,15000.0
113779,1.0,before 2015,sedan,12000.0
432535,1.0,after 2015,sedan,15000.0
699457,1.0,after 2015,sedan,16000.0
69133,1.0,before 2015,sedan,13000.0
807975,1.0,after 2015,sedan,9000.0
96502,1.0,before 2015,sedan,16000.0
219075,1.0,before 2015,sedan,14000.0
371099,1.0,before 2015,sedan,8000.0
110314,1.0,after 2015,sedan,12000.0
12797,1.0,before 2015,sedan,13000.0
751340,0.0,before 2015,sedan,15000.0
606154,0.0,before 2015,sedan,12000.0
853640,0.0,before 2015,sedan,13000.0
833873,1.0,after 2015,sedan,13000.0
674189,1.0,before 2015,sedan,10000.0
123718,0.0,before 2015,sedan,8000.0
528402,1.0,before 2015,sedan,16000.0
16946,0.0,before 2015,sedan,17000.0
303057,0.0,before 2015,sedan,13000.0
567494,0.0,before 2015,sedan,10000.0
991147,1.0,after 2015,sedan,12000.0
870774,0.0,after 2015,sedan,17000.0
931660,1.0,after 2015,sedan,10000.0
157696,0.0,before 2015,sedan,12000.0
609544,0.0,before 2015,sedan,16000.0
339312,1.0,after 2015,sedan,12000.0
748599,1.0,before 2015,sedan,14000.0
320490,0.0,before 2015,sedan,8000.0
27742,1.0,before 2015,sedan,16000.0
609451,0.0,before 2015,sedan,12000.0
379796,0.0,before 2015,sedan,14000.0
559975,1.0,before 2015,sedan,13000.0
588985,1.0,before 2015,sedan,17000.0
163628,0.0,before 2015,sedan,12000.0
376806,1.0,after 2015,sedan,8000.0
494053,1.0,after 2015,sedan,8000.0
720103,1.0,after 2015,sedan,12000.0
42523,1.0,before 2015,sedan,16000.0
170603,1.0,before 2015,sedan,10000.0
640069,1.0,before 2015,sedan,17000.0
182495,1.0,before 2015,sedan,8000.0
606589,1.0,after 2015,sedan,11000.0
636102,0.0,after 2015,sedan,17000.0
513857,0.0,before 2015,sports car,8000.0
920063,0.0,after 2015,sedan,16000.0
729005,0.0,before 2015,sedan,13000.0
668980,1.0,after 2015,sedan,12000.0
32066,1.0,before 2015,sedan,17000.0
305745,1.0,before 2015,sedan,14000.0
327121,1.0,after 2015,sedan,14000.0
580931,1.0,before 2015,sedan,10000.0
68047,1.0,before 2015,sedan,11000.0
876787,0.0,before 2015,sedan,13000.0
773546,0.0,before 2015,sedan,14000.0
736711,1.0,before 2015,sedan,12000.0
250532,0.0,after 2015,sedan,14000.0
191302,1.0,before 2015,sedan,9000.0
321959,1.0,after 2015,sedan,11000.0
918280,0.0,before 2015,sedan,11000.0
247096,0.0,before 2015,sedan,14000.0
526513,1.0,after 2015,sedan,10000.0
273595,1.0,after 2015,sedan,13000.0
379336,1.0,before 2015,sedan,17000.0
445553,1.0,before 2015,sedan,13000.0
757581,1.0,before 2015,sedan,13000.0
187551,1.0,before 2015,sedan,10000.0
634665,0.0,before 2015,sedan,11000.0
419573,1.0,before 2015,sedan,10000.0
370727,1.0,before 2015,sedan,10000.0
494338,1.0,before 2015,sedan,6000.0
291453,1.0,before 2015,sedan,15000.0
72557,1.0,before 2015,sedan,12000.0
584002,0.0,after 2015,sedan,14000.0
203498,0.0,after 2015,sedan,6000.0
25092,1.0,after 2015,sedan,16000.0
777822,0.0,before 2015,sedan,11000.0
772170,1.0,before 2015,sedan,10000.0
767370,1.0,before 2015,sedan,10000.0
903217,0.0,after 2015,sedan,14000.0
607386,1.0,before 2015,sedan,14000.0
396790,1.0,after 2015,sedan,6000.0
578825,1.0,before 2015,sedan,17000.0
635553,1.0,before 2015,sedan,17000.0
222975,0.0,after 2015,sedan,8000.0
155974,1.0,after 2015,sports car,7000.0
860928,1.0,after 2015,sports car,13000.0
405074,0.0,before 2015,sedan,13000.0
471364,1.0,after 2015,sedan,11000.0
870188,1.0,before 2015,sedan,11000.0
94829,1.0,after 2015,sedan,11000.0
289822,1.0,before 2015,sedan,16000.0
851296,1.0,before 2015,sedan,8000.0
434608,0.0,before 2015,sedan,11000.0
215613,1.0,after 2015,sedan,8000.0
555833,0.0,before 2015,sedan,7000.0
707512,1.0,before 2015,sedan,5000.0
988872,1.0,before 2015,sedan,13000.0
458901,0.0,before 2015,sedan,16000.0
265562,1.0,before 2015,sedan,11000.0
217724,1.0,after 2015,sedan,13000.0
607487,1.0,before 2015,sedan,6000.0
355257,1.0,before 2015,sedan,10000.0
66996,1.0,after 2015,sedan,11000.0
456881,1.0,before 2015,sedan,11000.0
187532,1.0,before 2015,sedan,9000.0
442340,1.0,before 2015,sedan,17000.0
983137,0.0,before 2015,sedan,12000.0
984632,0.0,after 2015,sedan,9000.0
802258,1.0,before 2015,sedan,9000.0
450037,0.0,before 2015,sedan,10000.0
496245,0.0,before 2015,sedan,15000.0
842325,1.0,before 2015,sedan,10000.0
89713,1.0,before 2015,sedan,13000.0
91470,0.0,before 2015,sedan,9000.0
291607,0.0,before 2015,sedan,13000.0
365982,0.0,before 2015,sedan,7000.0
985825,0.0,before 2015,sedan,12000.0
4968,0.0,before 2015,sedan,13000.0
432306,1.0,after 2015,sedan,12000.0
154753,1.0,before 2015,sedan,16000.0
131574,1.0,before 2015,sedan,11000.0
789098,0.0,before 2015,sedan,14000.0
167759,1.0,after 2015,sedan,6000.0
229616,1.0,before 2015,sedan,8000.0
401573,1.0,before 2015,sedan,6000.0
890456,0.0,before 2015,sedan,13000.0
126536,1.0,after 2015,sedan,8000.0
238316,0.0,after 2015,sedan,9000.0
445834,0.0,before 2015,sedan,8000.0
570990,1.0,before 2015,sedan,10000.0
592836,1.0,before 2015,sedan,7000.0
447632,1.0,before 2015,sedan,12000.0
867503,1.0,before 2015,sedan,14000.0
444308,0.0,before 2015,sedan,9000.0
105122,1.0,before 2015,sedan,15000.0
151323,1.0,after 2015,sedan,10000.0
106492,1.0,after 2015,sedan,11000.0
501954,1.0,before 2015,sedan,11000.0
70060,1.0,before 2015,sedan,8000.0
217960,1.0,after 2015,sedan,14000.0
95403,1.0,before 2015,sedan,13000.0
150723,1.0,after 2015,sedan,13000.0
643739,1.0,before 2015,sedan,15000.0
340581,1.0,after 2015,sedan,13000.0
15695,0.0,before 2015,sedan,7000.0
45676,1.0,before 2015,sedan,15000.0
777487,1.0,before 2015,sedan,12000.0
484048,0.0,before 2015,sedan,9000.0
885657,0.0,before 2015,sports car,9000.0
137153,0.0,before 2015,sedan,16000.0
336558,1.0,after 2015,sedan,14000.0
798069,1.0,after 2015,sedan,16000.0
75570,1.0,after 2015,sedan,15000.0
34444,1.0,after 2015,sedan,9000.0
474345,0.0,before 2015,sedan,9000.0
112460,1.0,before 2015,sedan,14000.0
378321,1.0,before 2015,sedan,13000.0
1063,1.0,before 2015,sedan,14000.0
525347,1.0,before 2015,sports car,13000.0
645880,1.0,before 2015,sedan,8000.0
207193,1.0,before 2015,sedan,13000.0
524309,1.0,before 2015,sedan,14000.0
632608,1.0,before 2015,sedan,14000.0
314119,1.0,after 2015,sedan,12000.0
499894,1.0,before 2015,sedan,10000.0
783337,1.0,after 2015,sedan,10000.0
240045,0.0,before 2015,sedan,13000.0
755201,1.0,before 2015,sedan,11000.0
858407,0.0,after 2015,sedan,13000.0
677702,1.0,after 2015,sedan,9000.0
197533,1.0,before 2015,sedan,14000.0
922527,1.0,after 2015,sedan,15000.0
61789,0.0,before 2015,sedan,12000.0
899911,0.0,after 2015,sedan,9000.0
866446,1.0,before 2015,sedan,7000.0
286646,0.0,before 2015,sedan,8000.0
71068,1.0,before 2015,sedan,14000.0
870976,1.0,before 2015,sedan,11000.0
511886,0.0,before 2015,sedan,16000.0
527784,1.0,before 2015,sedan,10000.0
349537,1.0,before 2015,sedan,10000.0
190736,1.0,before 2015,sedan,12000.0
987410,1.0,after 2015,sedan,12000.0
988023,1.0,before 2015,sedan,8000.0
79207,1.0,before 2015,sedan,14000.0
858189,0.0,before 2015,sedan,11000.0
542901,1.0,before 2015,sedan,12000.0
299379,1.0,before 2015,sedan,15000.0
847988,1.0,after 2015,sedan,12000.0
344762,1.0,before 2015,sedan,15000.0
522326,1.0,before 2015,sedan,6000.0
934207,1.0,after 2015,sedan,17000.0
248253,1.0,before 2015,sedan,14000.0
911959,0.0,after 2015,sedan,8000.0
860089,1.0,before 2015,sedan,14000.0
490211,0.0,before 2015,sedan,18000.0
406724,1.0,before 2015,sedan,9000.0
96047,0.0,after 2015,sedan,8000.0
109953,0.0,before 2015,sedan,12000.0
108318,1.0,before 2015,sedan,14000.0
322243,1.0,before 2015,sedan,10000.0
779491,1.0,before 2015,sedan,6000.0
39284,0.0,before 2015,sedan,12000.0
290734,1.0,before 2015,sedan,12000.0
313691,1.0,after 2015,sedan,12000.0
627448,0.0,after 2015,sedan,14000.0
495699,0.0,before 2015,sedan,8000.0
894556,0.0,after 2015,sedan,11000.0
491509,1.0,before 2015,sedan,9000.0
10740,1.0,before 2015,sedan,11000.0
710465,1.0,before 2015,sedan,14000.0
374493,0.0,after 2015,sedan,9000.0
462864,1.0,after 2015,sedan,9000.0
936784,0.0,before 2015,sedan,17000.0
36613,1.0,before 2015,sedan,18000.0
424858,0.0,after 2015,sedan,17000.0
654445,1.0,before 2015,sedan,10000.0
352305,1.0,after 2015,sedan,8000.0
891962,1.0,after 2015,sedan,6000.0
939798,1.0,before 2015,sedan,13000.0
601379,1.0,after 2015,sedan,6000.0
482624,1.0,before 2015,sedan,7000.0
571823,1.0,before 2015,sedan,14000.0
480327,0.0,after 2015,sedan,9000.0
839189,1.0,before 2015,sedan,13000.0
261942,1.0,after 2015,sedan,14000.0
907915,1.0,before 2015,sedan,16000.0
658578,1.0,before 2015,sedan,13000.0
595202,1.0,before 2015,sedan,15000.0
935057,1.0,before 2015,sedan,13000.0
140098,0.0,before 2015,sedan,9000.0
187856,1.0,before 2015,sedan,9000.0
352741,1.0,before 2015,sedan,12000.0
307879,1.0,before 2015,sedan,11000.0
831721,1.0,after 2015,sedan,13000.0
883062,1.0,after 2015,sedan,9000.0
749179,1.0,before 2015,sedan,10000.0
310559,0.0,after 2015,sedan,14000.0
238906,1.0,after 2015,sedan,15000.0
628082,1.0,before 2015,sedan,10000.0
811449,0.0,after 2015,sedan,16000.0
937546,0.0,after 2015,sedan,8000.0
150119,1.0,before 2015,sedan,10000.0
359123,1.0,after 2015,sports car,11000.0
441508,1.0,before 2015,sedan,16000.0
49925,1.0,after 2015,sedan,8000.0
783027,1.0,after 2015,sedan,13000.0
763160,1.0,after 2015,sedan,15000.0
641074,1.0,before 2015,sedan,12000.0
663153,0.0,after 2015,sedan,10000.0
703794,1.0,after 2015,sedan,7000.0
714830,0.0,before 2015,sedan,12000.0
459692,0.0,before 2015,sedan,10000.0
268879,0.0,before 2015,sedan,10000.0
335757,0.0,before 2015,sedan,14000.0
633661,1.0,before 2015,sedan,13000.0
156445,0.0,before 2015,sedan,7000.0
886615,1.0,before 2015,sedan,11000.0
221358,1.0,after 2015,sedan,20000.0
453777,0.0,before 2015,sedan,11000.0
681107,0.0,before 2015,sedan,7000.0
248942,1.0,after 2015,sedan,14000.0
711881,1.0,before 2015,sedan,9000.0
889696,0.0,after 2015,sedan,16000.0
664323,1.0,before 2015,sedan,18000.0
728365,1.0,after 2015,sedan,9000.0
114885,1.0,before 2015,sedan,11000.0
829141,0.0,after 2015,sedan,11000.0
734633,1.0,before 2015,sedan,9000.0
287800,1.0,before 2015,sedan,10000.0
46993,1.0,before 2015,sedan,12000.0
46460,0.0,before 2015,sedan,11000.0
255391,1.0,after 2015,sedan,10000.0
16414,1.0,before 2015,sedan,12000.0
184604,1.0,after 2015,sedan,13000.0
248576,0.0,before 2015,sedan,11000.0
951643,1.0,after 2015,sedan,10000.0
841092,1.0,before 2015,sedan,11000.0
330071,1.0,before 2015,sedan,10000.0
181644,1.0,after 2015,sedan,10000.0
459966,0.0,after 2015,sedan,12000.0
622481,0.0,after 2015,sedan,13000.0
259944,1.0,before 2015,sedan,17000.0
913111,0.0,before 2015,sedan,9000.0
691782,1.0,after 2015,sedan,7000.0
120400,1.0,after 2015,sedan,6000.0
392215,1.0,before 2015,sedan,14000.0
786008,1.0,before 2015,sports car,15000.0
635121,1.0,before 2015,sedan,12000.0
124139,0.0,before 2015,sedan,14000.0
846661,1.0,before 2015,sedan,12000.0
842821,0.0,before 2015,sedan,11000.0
463615,1.0,after 2015,sedan,9000.0
