ID,DRIVING_EXPERIENCE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS
676033,30y+,0,0,1
75865,0-9y,0,0,0
816782,0-9y,0,0,0
62050,0-9y,0,0,0
349170,0-9y,0,0,0
941549,30y+,4,0,8
796795,30y+,1,0,0
151430,20-29y,2,1,3
10314,0-9y,0,0,0
730682,10-19y,1,0,3
799204,20-29y,3,0,0
913410,10-19y,2,0,0
272017,30y+,4,0,5
361193,0-9y,0,0,0
985408,10-19y,4,1,0
818226,0-9y,0,0,0
566667,30y+,1,0,6
412534,10-19y,0,0,1
476601,0-9y,0,0,0
597023,20-29y,1,1,3
659968,10-19y,0,0,1
147691,0-9y,0,0,0
187139,0-9y,0,0,0
362787,0-9y,0,0,0
429651,20-29y,3,0,2
737832,20-29y,2,1,4
272425,10-19y,1,0,2
572861,0-9y,0,0,0
39511,0-9y,0,0,0
806393,30y+,2,0,6
74341,0-9y,0,0,0
485651,0-9y,0,0,0
484203,30y+,2,1,2
394213,0-9y,0,0,0
753743,10-19y,0,0,1
550799,20-29y,1,1,5
217075,10-19y,0,1,0
610450,0-9y,0,0,0
374367,20-29y,5,1,2
641530,10-19y,2,0,0
86754,20-29y,6,4,1
840731,20-29y,0,1,0
754339,30y+,4,1,8
95931,10-19y,0,1,0
327644,30y+,1,0,1
265061,10-19y,0,1,0
716227,0-9y,0,0,0
303542,0-9y,0,0,0
102405,10-19y,2,0,1
460863,30y+,16,0,1
823832,20-29y,1,0,0
945734,0-9y,0,0,0
245306,0-9y,0,0,0
613989,10-19y,1,1,1
621464,30y+,4,2,5
676084,10-19y,1,0,0
151587,10-19y,0,0,0
301838,10-19y,0,0,1
226408,10-19y,0,0,1
579201,30y+,9,2,11
775772,10-19y,2,0,2
391867,10-19y,1,0,1
105389,10-19y,1,0,0
57461,0-9y,0,0,0
876999,0-9y,0,0,0
11666,10-19y,1,0,0
528044,20-29y,2,0,1
666784,20-29y,5,0,1
451963,30y+,2,1,2
832592,20-29y,1,0,5
469490,0-9y,0,0,0
726757,0-9y,0,0,0
921368,10-19y,2,0,1
73961,0-9y,0,0,0
441403,10-19y,9,0,2
906536,10-19y,2,0,1
792208,10-19y,0,0,2
512935,10-19y,1,0,3
709288,10-19y,0,0,2
853741,20-29y,8,1,0
940061,0-9y,0,0,0
798631,0-9y,0,0,0
725524,30y+,5,0,1
508867,20-29y,6,1,1
95896,0-9y,0,0,0
117561,10-19y,1,0,1
587659,10-19y,4,1,3
364265,0-9y,0,0,0
503289,30y+,1,1,1
283255,0-9y,0,0,0
574217,10-19y,7,0,0
763621,20-29y,1,0,4
73235,30y+,7,1,2
921978,20-29y,9,0,2
689103,10-19y,3,0,1
105701,30y+,2,0,1
848340,10-19y,0,0,1
625135,0-9y,0,0,0
506850,20-29y,6,1,2
387325,0-9y,0,0,0
855116,0-9y,0,0,0
954227,30y+,3,0,0
946001,30y+,4,0,1
555993,20-29y,3,0,2
608175,10-19y,1,1,0
352107,0-9y,0,0,0
637550,10-19y,0,0,0
235902,10-19y,2,1,1
801829,0-9y,0,0,0
130027,10-19y,0,0,0
563738,10-19y,1,0,1
838034,0-9y,0,0,0
819635,0-9y,0,0,0
308032,0-9y,0,0,0
532904,20-29y,0,0,3
312187,20-29y,4,1,3
133581,10-19y,0,0,1
673091,30y+,11,1,5
299279,30y+,4,1,1
928094,20-29y,4,1,3
416004,20-29y,5,1,6
625037,0-9y,0,0,0
11165,0-9y,0,0,0
652898,0-9y,0,0,0
743389,0-9y,0,0,0
680335,10-19y,1,1,2
197241,0-9y,0,0,0
43001,20-29y,4,0,5
776035,20-29y,2,2,2
243866,0-9y,0,0,0
472358,0-9y,0,0,0
229818,30y+,4,0,4
615030,0-9y,0,0,0
426781,20-29y,1,0,3
99606,10-19y,0,0,1
372252,10-19y,1,0,0
477879,20-29y,1,0,3
885584,0-9y,0,0,0
884549,10-19y,1,0,0
25072,0-9y,0,0,0
293850,0-9y,0,0,0
958242,10-19y,0,0,1
475556,10-19y,0,0,0
914844,20-29y,0,0,3
78568,30y+,5,2,4
705089,30y+,15,2,8
127187,10-19y,1,0,0
873729,0-9y,0,0,0
169783,10-19y,5,1,1
864188,10-19y,1,0,1
19556,0-9y,0,0,0
293460,10-19y,0,0,0
239505,0-9y,0,0,0
262721,10-19y,0,0,0
456173,0-9y,0,0,0
476077,10-19y,2,0,3
787379,10-19y,1,0,1
374192,10-19y,0,0,0
138028,20-29y,6,1,2
213371,30y+,11,0,1
866021,0-9y,0,0,0
383749,10-19y,4,1,4
159418,0-9y,0,0,0
453516,0-9y,0,0,0
732666,30y+,6,0,2
228185,0-9y,0,0,0
951457,0-9y,0,0,0
414599,0-9y,0,0,0
298663,20-29y,2,0,8
176917,0-9y,0,0,0
575987,0-9y,0,0,0
971097,20-29y,3,2,1
532222,0-9y,0,0,0
406606,0-9y,0,0,0
554754,20-29y,4,1,3
501479,10-19y,0,1,2
412394,20-29y,1,0,3
194108,10-19y,1,0,1
189392,10-19y,0,0,2
744452,10-19y,3,0,0
92583,0-9y,0,0,0
969759,0-9y,0,0,0
486743,10-19y,0,0,1
458054,10-19y,5,0,1
430899,30y+,8,1,3
17297,0-9y,0,0,0
86349,0-9y,0,0,0
4035,20-29y,2,1,1
210243,0-9y,0,0,0
42186,10-19y,0,0,1
543550,10-19y,0,0,1
13712,0-9y,0,0,0
124584,10-19y,1,0,3
933211,20-29y,3,0,0
207471,0-9y,0,0,0
902361,10-19y,1,0,0
324572,0-9y,0,0,0
309784,10-19y,2,0,0
960325,0-9y,0,0,0
645539,0-9y,0,0,0
760850,0-9y,0,0,0
660265,20-29y,0,2,1
392753,0-9y,0,0,0
265238,20-29y,1,0,0
168864,20-29y,0,0,3
976988,20-29y,0,0,0
725533,20-29y,2,0,5
907579,20-29y,3,0,1
403255,30y+,2,1,2
323189,0-9y,0,0,0
188958,10-19y,4,0,2
645162,10-19y,0,0,0
777652,30y+,7,2,8
581847,0-9y,0,0,0
834076,20-29y,1,2,3
576135,10-19y,1,0,0
752000,0-9y,0,0,0
392072,10-19y,1,0,1
662319,0-9y,0,0,0
407773,10-19y,1,0,1
696919,0-9y,0,0,0
343177,20-29y,3,0,2
194042,30y+,3,1,6
176374,0-9y,0,0,0
696638,0-9y,0,0,0
891435,10-19y,2,0,1
519180,0-9y,0,0,0
303094,10-19y,1,0,3
786718,10-19y,1,0,1
942824,10-19y,1,0,1
671968,20-29y,2,1,1
840643,20-29y,2,1,1
625580,10-19y,2,0,3
848840,20-29y,1,1,1
555632,10-19y,2,0,0
258366,0-9y,0,0,0
15598,10-19y,3,0,0
557897,0-9y,0,0,0
253559,0-9y,0,0,0
454271,10-19y,0,2,4
582301,20-29y,2,1,3
136835,0-9y,0,0,0
32523,10-19y,1,0,0
179889,10-19y,1,0,0
259022,0-9y,0,0,0
583013,10-19y,3,2,0
338977,20-29y,2,0,5
444930,10-19y,5,0,0
555255,0-9y,0,0,0
944774,10-19y,1,0,4
954538,0-9y,0,0,0
524702,10-19y,0,0,1
444088,30y+,2,1,10
209583,0-9y,0,0,0
106530,0-9y,0,0,0
599629,0-9y,0,0,0
855590,10-19y,1,0,0
704112,0-9y,0,0,0
412334,0-9y,0,0,0
186979,20-29y,1,0,4
770862,0-9y,0,0,0
295959,10-19y,3,0,2
518520,10-19y,0,0,1
216658,0-9y,0,0,0
818830,10-19y,0,0,0
330386,20-29y,12,0,0
164608,20-29y,0,2,6
878291,10-19y,4,0,0
197052,0-9y,0,0,0
201088,0-9y,0,0,0
931947,0-9y,0,0,0
529478,20-29y,3,0,1
294928,0-9y,0,0,0
301662,0-9y,0,0,0
90787,10-19y,0,0,0
272901,0-9y,0,0,0
690998,10-19y,0,0,1
135709,20-29y,1,0,5
165506,30y+,4,1,3
952019,10-19y,1,0,3
651971,0-9y,0,0,0
249828,0-9y,0,0,0
496656,10-19y,4,0,2
133123,0-9y,0,0,0
954430,30y+,0,0,0
520901,0-9y,0,0,0
684095,20-29y,3,0,0
779129,10-19y,1,0,1
459680,0-9y,0,0,0
88046,0-9y,0,0,0
701574,20-29y,4,2,2
656025,0-9y,0,0,0
125011,0-9y,0,0,0
364434,20-29y,5,0,1
400285,10-19y,0,0,0
420096,30y+,1,1,3
237845,10-19y,2,0,2
545432,0-9y,0,0,0
794081,0-9y,0,0,0
527884,30y+,2,0,0
944103,20-29y,4,0,3
47618,20-29y,1,0,2
160230,10-19y,2,0,1
903464,20-29y,1,0,1
750236,20-29y,5,0,1
902635,30y+,7,0,4
676862,10-19y,0,0,2
625190,20-29y,2,0,3
658726,10-19y,2,0,1
157737,20-29y,2,1,3
715175,10-19y,0,0,1
226374,20-29y,8,1,0
747737,0-9y,0,0,0
202664,0-9y,0,0,0
892385,10-19y,0,0,0
352133,30y+,6,1,9
425088,0-9y,0,0,0
56179,20-29y,2,0,0
245814,30y+,1,1,1
75025,10-19y,5,0,0
464079,0-9y,0,0,0
918463,10-19y,5,1,2
284742,20-29y,2,0,3
810830,20-29y,4,0,3
260651,20-29y,1,1,1
827830,10-19y,0,0,0
560201,20-29y,8,0,1
326512,0-9y,0,0,0
686845,10-19y,0,0,2
552233,10-19y,1,0,2
589267,20-29y,3,1,0
872505,20-29y,6,1,3
869232,0-9y,0,0,0
596973,10-19y,2,1,1
43321,10-19y,2,0,1
767446,10-19y,2,0,0
458602,10-19y,0,0,1
124739,20-29y,3,0,6
618868,10-19y,0,0,0
944066,10-19y,1,1,0
711932,30y+,2,1,2
737792,10-19y,0,0,0
807428,0-9y,0,0,0
645815,20-29y,1,0,0
552870,0-9y,0,0,0
828827,10-19y,1,1,0
607032,10-19y,0,0,0
427931,0-9y,0,0,0
744174,0-9y,0,0,0
629055,10-19y,0,1,3
450254,0-9y,0,0,0
626709,10-19y,2,0,0
883767,10-19y,0,0,0
637149,10-19y,1,0,0
150930,10-19y,0,0,2
814672,0-9y,0,0,0
799742,10-19y,1,0,1
849334,10-19y,1,0,1
875240,10-19y,3,0,1
5362,20-29y,0,0,0
28902,0-9y,0,0,0
273327,20-29y,1,0,0
552413,0-9y,0,0,0
667374,20-29y,9,2,1
368318,20-29y,1,1,2
915741,10-19y,0,0,1
879343,10-19y,0,0,3
571160,20-29y,4,0,7
713743,0-9y,0,0,0
133461,20-29y,2,0,5
226487,10-19y,0,0,0
272509,10-19y,1,0,1
326322,10-19y,1,0,0
10129,0-9y,0,0,0
2906,10-19y,3,0,2
690340,10-19y,5,0,0
228541,0-9y,0,0,0
278143,0-9y,0,0,0
26634,20-29y,6,0,0
686633,10-19y,3,1,0
682855,10-19y,4,0,1
808176,30y+,3,1,4
48308,0-9y,0,0,0
689994,20-29y,3,0,0
969703,10-19y,1,0,1
724901,10-19y,0,0,2
122209,20-29y,1,0,0
853177,0-9y,0,0,0
523705,0-9y,0,0,0
462042,20-29y,5,0,3
576595,30y+,1,0,0
618098,30y+,1,2,5
728593,10-19y,1,1,0
520668,0-9y,0,0,0
777709,10-19y,1,0,1
87102,0-9y,0,0,0
801325,0-9y,0,0,0
668975,0-9y,0,0,0
634882,0-9y,0,0,0
188143,30y+,4,0,1
632803,10-19y,1,0,0
436540,30y+,10,2,0
947579,0-9y,0,0,0
200255,0-9y,0,0,0
642266,10-19y,0,0,1
360726,0-9y,0,0,0
691273,0-9y,0,0,0
820579,20-29y,2,1,3
6140,0-9y,0,0,0
71656,10-19y,0,0,0
841254,10-19y,5,0,0
786567,20-29y,2,0,0
905084,0-9y,0,0,0
680525,0-9y,0,0,0
882823,10-19y,0,2,2
672128,0-9y,0,0,0
303710,10-19y,1,0,0
53399,0-9y,0,0,0
16991,20-29y,3,1,0
721009,10-19y,0,1,0
123124,10-19y,4,0,0
213270,10-19y,1,0,0
847235,10-19y,0,0,0
62485,20-29y,2,0,7
4617,10-19y,3,1,2
309963,0-9y,0,0,0
238327,0-9y,0,0,0
991847,0-9y,0,0,0
679434,0-9y,0,0,0
573931,0-9y,0,0,0
402116,0-9y,0,0,0
458094,30y+,1,0,4
652469,20-29y,4,0,5
164531,10-19y,0,0,0
490750,30y+,2,0,2
512835,10-19y,0,0,0
872833,10-19y,3,3,2
683370,20-29y,3,0,0
306304,0-9y,0,0,0
696332,20-29y,2,0,2
320560,20-29y,4,0,5
451269,10-19y,1,0,1
867048,10-19y,1,0,3
476024,0-9y,0,0,0
502001,0-9y,0,0,0
566124,10-19y,1,1,2
706126,0-9y,0,0,0
275895,30y+,2,0,0
311129,0-9y,0,0,0
23419,20-29y,7,0,4
411384,0-9y,0,0,0
869694,0-9y,0,0,0
535065,10-19y,0,0,0
791574,0-9y,0,0,0
350475,10-19y,2,0,1
588378,10-19y,1,0,3
415422,20-29y,0,1,4
122155,0-9y,0,0,0
116715,10-19y,1,0,0
88175,10-19y,0,0,2
491673,0-9y,0,0,0
830583,10-19y,2,0,1
408917,30y+,7,1,0
417747,20-29y,4,0,3
904411,10-19y,2,0,0
432147,10-19y,0,0,0
698345,10-19y,0,0,0
634266,20-29y,3,0,2
690562,20-29y,3,0,0
768829,30y+,11,0,2
511404,20-29y,4,0,4
441557,10-19y,0,1,0
623684,0-9y,0,0,0
626277,20-29y,6,2,7
880820,30y+,3,1,3
81428,0-9y,0,0,0
383805,0-9y,0,0,0
682536,10-19y,0,0,0
235140,0-9y,0,0,0
218682,10-19y,0,0,1
881617,10-19y,0,0,1
216688,20-29y,10,2,3
844700,10-19y,1,0,0
762569,10-19y,1,0,0
195356,20-29y,1,0,1
328612,20-29y,4,0,0
58468,10-19y,1,0,0
466304,10-19y,3,0,0
566905,0-9y,0,0,0
684976,20-29y,4,0,0
352818,10-19y,0,0,0
397329,0-9y,0,0,0
486909,10-19y,1,0,1
57669,0-9y,0,0,0
7002,0-9y,0,0,0
275553,20-29y,2,1,2
197417,20-29y,8,1,3
496928,10-19y,3,1,0
790367,0-9y,0,0,0
724516,10-19y,1,0,0
520159,30y+,1,0,2
727579,0-9y,0,0,0
859449,20-29y,1,2,1
892539,0-9y,0,0,0
557142,0-9y,0,0,0
534080,10-19y,0,0,0
502222,10-19y,4,1,0
876186,10-19y,0,1,0
822554,20-29y,1,0,3
960015,0-9y,0,0,0
367223,10-19y,1,0,0
891460,0-9y,0,0,0
137992,10-19y,0,0,2
883235,20-29y,8,2,4
687151,0-9y,0,0,0
18019,10-19y,2,1,1
451869,20-29y,3,1,5
126191,0-9y,0,0,0
794478,20-29y,0,0,4
554781,0-9y,0,0,0
880371,10-19y,6,0,0
946022,20-29y,2,0,1
847094,10-19y,3,0,0
847123,10-19y,5,1,0
85694,10-19y,2,0,0
124905,10-19y,1,0,1
713446,10-19y,2,0,0
166007,20-29y,1,0,0
555505,10-19y,0,0,2
475782,30y+,3,2,3
857764,10-19y,0,0,0
67451,0-9y,0,0,0
417052,10-19y,3,0,1
420358,30y+,7,1,3
279012,0-9y,0,0,0
46823,0-9y,0,0,0
239916,20-29y,2,0,1
174696,30y+,1,3,1
3413,30y+,9,3,3
149003,20-29y,6,0,4
148740,10-19y,0,1,2
49260,20-29y,0,0,0
271725,0-9y,0,0,0
976188,10-19y,1,1,1
373662,30y+,2,1,4
579302,0-9y,0,0,0
13172,30y+,1,2,5
800606,30y+,4,0,4
135645,10-19y,0,0,0
976509,0-9y,0,0,0
141127,10-19y,1,0,1
641250,0-9y,0,0,0
475769,30y+,4,0,3
208394,0-9y,0,0,0
825218,0-9y,0,0,0
605712,0-9y,0,0,0
316348,10-19y,4,0,1
775470,20-29y,3,0,5
429865,30y+,3,0,5
507630,0-9y,0,0,0
702390,10-19y,1,0,0
500209,10-19y,1,0,1
509863,10-19y,2,0,1
26194,20-29y,4,1,6
391433,0-9y,0,0,0
483077,10-19y,2,0,0
9857,30y+,3,0,3
373718,0-9y,0,0,0
541154,10-19y,1,0,0
571360,10-19y,3,0,2
536951,0-9y,0,0,0
364151,30y+,5,0,3
500060,10-19y,0,0,0
147705,10-19y,2,0,1
698433,20-29y,3,1,1
152981,10-19y,0,0,1
442318,10-19y,1,1,1
921070,0-9y,0,0,0
260636,10-19y,0,0,0
454230,20-29y,2,0,0
81701,30y+,1,0,8
47095,10-19y,0,1,0
96376,0-9y,0,0,0
403742,0-9y,0,0,0
920656,0-9y,0,0,0
72568,30y+,2,0,3
80089,20-29y,2,0,1
853693,10-19y,3,0,1
690509,30y+,3,0,4
446055,10-19y,1,0,0
881386,20-29y,0,0,3
22899,0-9y,0,0,0
268247,0-9y,0,0,0
876300,10-19y,0,0,1
209500,30y+,5,2,3
229417,0-9y,0,0,0
561094,0-9y,0,0,0
391837,20-29y,0,0,2
429676,0-9y,0,0,0
354117,0-9y,0,0,0
983202,0-9y,0,0,0
967276,20-29y,5,0,0
584478,20-29y,0,1,4
776567,0-9y,0,0,0
323683,10-19y,2,0,2
693802,20-29y,3,1,4
542178,20-29y,2,0,3
974769,10-19y,1,1,2
348914,30y+,9,2,0
804909,0-9y,0,0,0
283904,20-29y,3,1,5
170475,0-9y,0,0,0
46953,0-9y,0,0,0
383201,10-19y,2,0,1
899525,10-19y,3,0,1
317463,0-9y,0,0,0
687918,0-9y,0,0,0
940917,10-19y,0,0,0
524531,0-9y,0,0,0
479053,0-9y,0,0,0
394712,20-29y,3,2,2
91223,10-19y,3,0,1
193127,0-9y,0,0,0
621378,20-29y,0,0,5
392873,10-19y,1,0,1
881691,10-19y,2,0,1
230742,0-9y,0,0,0
560257,10-19y,0,0,2
414136,0-9y,0,0,0
830971,0-9y,0,0,0
932512,30y+,7,1,2
879172,10-19y,0,1,0
500659,20-29y,7,1,7
201965,0-9y,0,0,0
197083,0-9y,0,0,0
188850,20-29y,2,0,0
868965,20-29y,5,0,4
85611,0-9y,0,0,0
799734,0-9y,0,0,0
537020,20-29y,2,0,1
80785,10-19y,0,0,0
195369,0-9y,0,0,0
986735,0-9y,0,0,0
760083,30y+,3,1,3
905839,20-29y,3,0,2
659258,20-29y,1,1,1
775896,10-19y,0,0,0
504453,20-29y,5,0,2
789219,0-9y,0,0,0
1126,20-29y,5,0,1
364765,0-9y,0,0,0
759523,30y+,1,0,4
3141,0-9y,0,0,0
182844,0-9y,0,0,0
416575,10-19y,1,0,5
891508,20-29y,2,0,4
443325,10-19y,1,0,2
436675,20-29y,6,3,1
915389,10-19y,0,0,0
341794,10-19y,1,0,0
3114,30y+,1,0,0
915288,10-19y,0,0,1
546758,10-19y,0,0,0
452090,0-9y,0,0,0
928361,0-9y,0,0,0
997578,20-29y,2,0,3
940414,10-19y,2,0,1
902883,0-9y,0,0,0
156980,20-29y,2,0,0
618266,0-9y,0,0,0
605525,0-9y,0,0,0
14662,0-9y,0,0,0
86519,10-19y,2,0,3
453940,0-9y,0,0,0
562647,20-29y,1,0,1
972309,0-9y,0,0,0
936592,30y+,8,1,3
598794,20-29y,0,1,6
819023,10-19y,2,0,2
626387,20-29y,0,0,0
247809,20-29y,5,1,1
319749,0-9y,0,0,0
893506,30y+,3,1,1
550968,0-9y,0,0,0
395478,0-9y,0,0,0
952775,20-29y,1,1,2
690238,0-9y,0,0,0
743166,20-29y,1,0,0
355019,10-19y,3,1,2
43317,0-9y,0,0,0
263946,0-9y,0,0,0
617394,0-9y,0,0,0
778715,10-19y,1,0,0
224416,10-19y,1,0,0
471644,20-29y,1,2,2
461980,10-19y,1,0,3
187312,10-19y,5,1,2
292609,10-19y,0,0,0
114198,0-9y,0,0,0
615012,10-19y,3,0,2
68672,20-29y,5,1,1
687969,10-19y,0,0,2
947931,10-19y,0,2,1
24832,10-19y,3,0,2
403549,10-19y,1,1,0
617979,20-29y,2,0,1
113536,20-29y,0,0,0
876900,0-9y,0,0,0
830071,0-9y,0,0,0
735160,0-9y,0,0,0
882271,20-29y,1,1,0
72781,30y+,5,1,3
810101,0-9y,0,0,0
592029,0-9y,0,0,0
731733,20-29y,1,0,1
74109,30y+,1,1,1
925147,10-19y,1,0,0
292767,30y+,3,0,0
955052,30y+,8,3,2
400990,0-9y,0,0,0
407624,30y+,4,1,0
379938,10-19y,0,1,2
442998,10-19y,0,0,1
294092,10-19y,0,0,2
846902,20-29y,3,0,7
796578,0-9y,0,0,0
739850,20-29y,1,0,3
66987,0-9y,0,0,0
260648,20-29y,2,0,0
288172,10-19y,1,0,1
694623,30y+,2,0,2
705310,0-9y,0,0,0
952401,10-19y,0,0,2
830337,10-19y,3,0,3
705565,30y+,4,1,1
77589,30y+,1,1,0
777879,10-19y,5,0,0
749577,0-9y,0,0,0
974103,10-19y,0,1,2
93333,10-19y,4,0,0
183441,20-29y,2,0,5
545673,30y+,10,2,3
854068,30y+,1,1,1
964168,10-19y,0,0,1
6167,10-19y,3,1,6
569821,10-19y,1,0,2
980948,0-9y,0,0,0
667580,10-19y,2,1,1
492558,0-9y,0,0,0
168698,10-19y,1,0,1
935327,10-19y,0,0,1
937359,20-29y,4,0,2
296497,10-19y,1,0,1
673813,10-19y,0,1,0
367639,30y+,2,1,6
786100,10-19y,0,0,2
168937,0-9y,0,0,0
287710,10-19y,1,0,1
800498,30y+,2,0,5
889867,0-9y,0,0,0
634937,0-9y,0,0,0
705744,0-9y,0,0,0
267400,0-9y,0,0,0
166423,20-29y,3,0,2
214482,10-19y,1,0,2
968533,10-19y,1,0,0
584185,10-19y,5,0,5
887267,10-19y,1,0,0
559604,20-29y,2,1,4
539002,20-29y,5,0,4
709190,10-19y,2,0,1
200709,0-9y,0,0,0
815572,30y+,7,0,6
666379,0-9y,0,0,0
235972,20-29y,4,0,0
936534,0-9y,0,0,0
502299,10-19y,0,0,2
183997,20-29y,3,1,1
250667,0-9y,0,0,0
980884,10-19y,1,0,3
992656,0-9y,0,0,0
519341,0-9y,0,0,0
554527,20-29y,4,2,2
114922,0-9y,0,0,0
701405,0-9y,0,0,0
415873,20-29y,2,2,0
278311,20-29y,4,0,4
677281,0-9y,0,0,0
10693,20-29y,4,0,2
548489,10-19y,1,0,0
384061,10-19y,0,0,1
664557,10-19y,1,0,0
207720,0-9y,0,0,0
360663,20-29y,7,0,3
867155,20-29y,6,0,2
752576,0-9y,0,0,0
127174,30y+,4,0,11
890058,0-9y,0,0,0
365755,30y+,7,0,1
159521,20-29y,3,1,4
676407,20-29y,3,0,7
671572,0-9y,0,0,0
602235,0-9y,0,0,0
770058,0-9y,0,0,0
13112,0-9y,0,0,0
157338,0-9y,0,0,0
320647,0-9y,0,0,0
837712,20-29y,2,0,2
701169,20-29y,1,1,3
371790,10-19y,0,0,0
739999,10-19y,0,0,1
951613,10-19y,1,1,0
310988,20-29y,1,0,5
366291,10-19y,0,0,1
830795,10-19y,1,0,1
67841,10-19y,3,0,2
589352,0-9y,0,0,0
330613,20-29y,0,0,2
512100,20-29y,12,0,2
270827,0-9y,0,0,0
641218,0-9y,0,0,0
636331,30y+,7,1,3
920953,10-19y,0,0,0
43807,20-29y,1,0,0
160763,10-19y,1,0,5
607136,20-29y,0,1,0
476089,0-9y,0,0,0
126610,30y+,2,0,3
874122,10-19y,0,0,1
48680,20-29y,0,2,2
657577,20-29y,2,1,6
272107,20-29y,4,1,0
924998,20-29y,1,0,2
195814,0-9y,0,0,0
740074,0-9y,0,0,0
952705,20-29y,3,0,5
876500,20-29y,1,1,0
288139,10-19y,2,1,0
485928,0-9y,0,0,0
547789,0-9y,0,0,0
680709,30y+,3,0,2
249418,30y+,2,0,0
154397,10-19y,3,0,0
666481,10-19y,1,0,1
232585,20-29y,4,0,1
732352,30y+,4,1,1
32207,20-29y,0,0,1
94131,10-19y,2,0,3
225207,20-29y,2,0,7
561674,0-9y,0,0,0
604387,20-29y,3,0,0
487393,10-19y,2,0,0
421214,10-19y,2,0,0
659012,0-9y,0,0,0
332743,0-9y,0,0,0
456333,10-19y,1,0,1
776973,10-19y,1,2,0
417736,0-9y,0,0,0
998932,10-19y,1,0,1
632407,0-9y,0,0,0
227830,10-19y,0,1,1
287438,0-9y,0,0,0
744904,20-29y,9,2,1
364089,10-19y,1,0,0
248851,30y+,5,0,8
378286,0-9y,0,0,0
619701,30y+,3,0,5
39271,0-9y,0,0,0
642665,20-29y,1,0,0
277346,30y+,8,4,4
541501,20-29y,1,0,0
103562,10-19y,4,0,0
780698,10-19y,1,0,1
648168,0-9y,0,0,0
732301,0-9y,0,0,0
227619,20-29y,1,0,0
8488,0-9y,0,0,0
116556,0-9y,0,0,0
408493,20-29y,8,1,3
550812,10-19y,0,0,3
120540,20-29y,3,1,3
804033,30y+,2,2,9
933814,30y+,2,1,0
780111,20-29y,2,0,1
637107,10-19y,0,0,3
134022,20-29y,0,0,2
843573,0-9y,0,0,0
224209,0-9y,0,0,0
663444,10-19y,1,0,0
412755,10-19y,2,0,1
237506,0-9y,0,0,0
664350,30y+,9,2,8
267171,20-29y,3,0,1
215397,30y+,5,2,7
532832,0-9y,0,0,0
95223,10-19y,0,0,1
113642,10-19y,1,0,0
232232,30y+,6,2,4
76344,20-29y,2,0,0
367640,10-19y,1,0,2
343880,20-29y,3,1,5
448358,10-19y,4,0,3
699234,10-19y,0,0,1
875152,0-9y,0,0,0
302883,10-19y,3,0,1
443332,30y+,8,1,1
488856,10-19y,3,0,1
268094,0-9y,0,0,0
299698,0-9y,0,0,0
336173,0-9y,0,0,0
992673,10-19y,3,1,0
676770,0-9y,0,0,0
142780,10-19y,2,3,2
352690,0-9y,0,0,0
45797,0-9y,0,0,0
93976,30y+,0,0,2
564461,30y+,3,0,2
558920,0-9y,0,0,0
541804,10-19y,0,0,1
291575,10-19y,0,0,3
157712,10-19y,3,0,0
420995,0-9y,0,0,0
370361,30y+,3,2,3
690969,10-19y,0,1,0
566079,0-9y,0,0,0
519855,10-19y,0,1,0
689719,30y+,4,1,1
389959,30y+,0,1,0
189680,10-19y,1,0,0
505640,0-9y,0,0,0
351587,10-19y,2,1,1
980505,10-19y,1,0,1
798839,0-9y,0,0,0
745009,10-19y,0,0,1
66820,0-9y,0,0,0
295488,10-19y,1,1,0
278365,20-29y,1,1,7
653704,10-19y,1,0,2
537037,10-19y,0,1,0
221647,20-29y,4,1,3
42872,10-19y,2,0,2
847915,0-9y,0,0,0
203156,20-29y,8,0,2
257264,0-9y,0,0,0
511060,10-19y,1,0,2
406803,0-9y,0,0,0
577357,0-9y,0,0,0
909251,30y+,6,1,12
360906,0-9y,0,0,0
187054,10-19y,1,0,1
274793,30y+,10,1,3
34708,20-29y,4,3,0
55949,0-9y,0,0,0
128281,10-19y,6,0,4
166911,10-19y,2,0,1
783629,20-29y,2,1,1
887100,20-29y,2,1,1
312478,10-19y,1,1,2
93366,20-29y,5,1,2
294112,30y+,3,0,5
817262,10-19y,0,0,0
432592,30y+,3,0,5
860863,0-9y,0,0,0
212760,0-9y,0,0,0
231641,20-29y,6,0,2
355897,10-19y,1,0,2
135863,10-19y,3,1,2
20043,20-29y,3,2,4
53935,10-19y,0,0,2
838898,0-9y,0,0,0
194624,30y+,4,0,2
928788,0-9y,0,0,0
869505,0-9y,0,0,0
984659,0-9y,0,0,0
757136,10-19y,1,0,1
247868,10-19y,0,0,0
637909,0-9y,0,0,0
670230,0-9y,0,0,0
526748,0-9y,0,0,0
397209,10-19y,2,0,1
388250,30y+,3,0,4
285594,0-9y,0,0,0
841628,0-9y,0,0,0
963672,10-19y,3,0,0
171758,10-19y,1,0,0
108958,10-19y,1,0,0
296014,10-19y,1,0,3
632524,10-19y,2,0,0
764835,10-19y,1,0,1
235168,30y+,4,0,0
233728,10-19y,5,1,1
786931,10-19y,1,0,2
567238,10-19y,2,1,1
384636,10-19y,0,0,0
314395,20-29y,1,0,0
481678,30y+,3,1,5
825000,0-9y,0,0,0
563666,20-29y,6,0,1
709679,20-29y,3,0,1
809451,20-29y,4,0,5
869905,10-19y,2,1,0
78311,0-9y,0,0,0
925179,0-9y,0,0,0
649769,30y+,3,0,3
